player_id,stats_row_id,player_name,nation,team,league,league_country,position,position_group,age,matches_played,starts,minutes,nineties,salary_annual_gross_eur,salary_total_gross_eur,salary_status,salary_active,salary_loan,salary_verified,salary_available,score_available,minutes_bucket,data_quality_note,attack_score,shooting_score,chance_creation_score,progressive_pass_score,creative_pass_score,pressing_score,defensive_action_score,ball_winning_score,build_up_score,aerial_defense_score,goalkeeper_score,role_fit_finisher,role_fit_pressing_forward,role_fit_creative_midfielder,role_fit_progressive_passer,role_fit_ball_winning_midfielder,role_fit_ball_playing_defender,role_fit_defensive_stopper,role_fit_shot_stopper,overall_role_score,current_salary_annual_gross_eur,performance_percentile_by_position,salary_percentile_by_position,salary_percentile_by_league,minutes_percentile_by_position,salary_efficiency_score,predicted_next_salary_annual_gross_eur,predicted_next_salary_log,prediction_model_version,prediction_confidence,salary_gap_eur,salary_gap_pct,salary_value_score,salary_value_status,salary_value_label,value_reason_summary
2025-2026|bundesliga|augsburg|aimandardari,STAT-11846,Aiman Dardari,lu LUX,Augsburg,Bundesliga,Germany,MF,MF,20,3,0,34,0.4,80000,101000,Inactive,false,false,false,true,true,low_sample,low_minutes;missing_safe_stats:1;passing_proxy_limited,36.03,36.2,26.76,53.66,40.26,70.67,28.2,8.08,34.43,53.37,11.84,36.15,51.78,38.21,45.01,27.64,38.64,30.72,0.0,38.21,80000,9.3,0.52,0.2,5.5,54.33,380000,,baseline_percentile_v1,60,300000,375,90.71,fair,적정,"같은 포지션 기준 성능 percentile은 9.3, 연봉 percentile은 0.5로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 375.0%입니다. 현재 분류는 적정이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|augsburg|alexisclaudemaurice,STAT-11761,Alexis Claude-Maurice,fr FRA,Augsburg,Bundesliga,Germany,"MF,FW",MF,27,29,25,2097,23.3,1700000,2120000,Active,true,false,false,true,true,regular,passing_proxy_limited,68.07,79.27,37.8,41.16,40.51,54.79,72.03,63.08,51.49,60.74,76.9,75.91,62.22,39.59,45.81,64.55,53.53,66.41,0.0,62.22,1700000,87.39,52.39,58.4,79.22,87.92,5090000,,baseline_percentile_v1,90,3390000,199.41,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 87.4, 연봉 percentile은 52.4로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 199.4%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|antonkade,STAT-12508,Anton Kade,de GER,Augsburg,Bundesliga,Germany,"MF,FW",MF,21,28,18,1743,19.4,750000,940000,Active,true,false,false,true,true,rotation,passing_proxy_limited,67.26,76.9,45.65,45.54,52.9,48.32,50.99,54.44,51.22,61.34,70.47,74.01,54.54,48.16,48.1,52.01,49.46,54.96,0.0,52.01,750000,52.95,22.59,28.69,68.47,82.21,1802542,,baseline_percentile_v1,90,1052542,140.34,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 53.0, 연봉 percentile은 22.6로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 140.3%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|arnemaier,STAT-12800,Arne Maier,de GER,Augsburg,Bundesliga,Germany,MF,MF,26,1,0,4,0,1320000,1650000,Inactive,false,false,false,true,false,low_sample,low_minutes;missing_safe_stats:10;passing_proxy_limited,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,5.51,0.0,4.99,0.0,0.0,0.34,3.23,0.0,2.89,0.0,0.0,0.0,1320000,1.62,43.27,47.34,0.08,3.36,150000,,baseline_percentile_v1,50,-1170000,-88.64,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 1.6, 연봉 percentile은 43.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -88.6%입니다. 현재 분류는 고평가이며 예측 신뢰도는 50.0/100입니다."
2025-2026|bundesliga|augsburg|arthurchaves,STAT-11733,Arthur Chaves,br BRA,Augsburg,Bundesliga,Germany,DF,DF,24,11,9,829,9.2,570000,710000,Loan,true,true,false,true,true,limited,passing_proxy_limited,85.2,89.88,76.89,52.82,79.88,51.06,71.9,68.28,49.35,63.76,38.63,88.48,65.47,71.92,51.26,66.1,56.03,68.55,0.0,66.1,570000,91.96,14.93,19.47,35.05,100,7210167,,baseline_percentile_v1,85,6640167,1164.94,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 92.0, 연봉 percentile은 14.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 1164.9%입니다. 현재 분류는 저평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|bundesliga|augsburg|cedriczesiger,STAT-14031,Cedric Zesiger,ch SUI,Augsburg,Bundesliga,Germany,DF,DF,27,27,20,1816,20.2,2080000,2600000,Active,true,false,false,true,true,rotation,passing_proxy_limited,52.32,55.61,40.84,46.14,46.42,54.33,71.08,68.62,51.19,59.24,64.0,54.62,57.08,44.12,48.41,66.62,54.65,66.91,0.0,54.65,2080000,58.1,57.66,65.37,64.11,51.85,2102965,,baseline_percentile_v1,90,22965,1.1,50.84,fair,적정,"같은 포지션 기준 성능 percentile은 58.1, 연봉 percentile은 57.7로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 1.1%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|chrislainmatsima,STAT-12893,Chrislain Matsima,fr FRA,Augsburg,Bundesliga,Germany,DF,DF,23,18,17,1489,16.5,2260000,2830000,Active,true,false,false,true,true,rotation,passing_proxy_limited,70.79,75.43,58.19,42.82,60.01,35.01,46.95,61.94,47.04,36.3,55.11,74.04,48.13,54.98,44.72,51.31,45.75,47.5,0.0,48.13,2260000,30.13,60.88,69.47,53.06,19.56,940000,,baseline_percentile_v1,90,-1320000,-58.41,0.81,overvalued,고평가,"같은 포지션 기준 성능 percentile은 30.1, 연봉 percentile은 60.9로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -58.4%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|dimitrisgiannoulis,STAT-12198,Dimitris Giannoulis,gr GRE,Augsburg,Bundesliga,Germany,MF,MF,29,27,25,1888,21,1320000,1650000,Active,true,false,false,true,true,rotation,passing_proxy_limited,59.87,67.23,37.72,36.46,35.25,39.57,58.22,65.78,48.0,56.67,76.64,65.02,49.39,36.54,41.65,57.89,47.09,59.65,0.0,49.39,1320000,42.44,43.27,47.34,73.89,51.56,1320000,,baseline_percentile_v1,90,0,0,49.46,fair,적정,"같은 포지션 기준 성능 percentile은 42.4, 연봉 percentile은 43.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 0.0%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|eliassaad,STAT-13510,Elias Saad,tn TUN,Augsburg,Bundesliga,Germany,"MF,FW",MF,25,10,7,497,5.5,940000,1180000,Inactive,false,false,false,true,true,limited,passing_proxy_limited,44.23,36.2,64.48,61.53,66.01,76.64,87.11,76.4,54.93,90.2,39.04,38.61,69.01,64.28,58.56,80.2,64.95,85.36,0.0,64.95,940000,92.16,31.89,36.07,28.05,100,7210167,,baseline_percentile_v1,80,6270167,667.04,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 92.2, 연봉 percentile은 31.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 667.0%입니다. 현재 분류는 저평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|bundesliga|augsburg|elvisrexhbeaj,STAT-13419,Elvis Rexhbe?aj,xk KVX,Augsburg,Bundesliga,Germany,MF,MF,27,26,10,1118,12.4,1510000,1890000,Active,true,false,false,true,true,rotation,passing_proxy_limited,57.35,60.05,51.42,48.42,58.34,51.12,51.26,45.18,48.5,49.24,49.99,59.24,53.02,53.09,48.46,48.5,49.17,49.13,0.0,49.17,1510000,40.82,49.26,54.51,50.77,41.64,1250000,,baseline_percentile_v1,90,-260000,-17.22,35.9,fair,적정,"같은 포지션 기준 성능 percentile은 40.8, 연봉 percentile은 49.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -17.2%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|fabianrieder,STAT-13432,Fabian Rieder,ch SUI,Augsburg,Bundesliga,Germany,MF,MF,23,32,28,2343,26,1510000,1890000,Active,true,false,false,true,true,regular,passing_proxy_limited,64.57,77.24,31.38,52.16,36.05,77.23,62.49,57.59,60.3,53.61,83.25,73.44,70.48,38.21,55.82,63.23,58.41,58.6,0.0,58.6,1510000,77.45,49.26,54.51,85.61,81.75,3605083,,baseline_percentile_v1,90,2095083,138.75,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 77.5, 연봉 percentile은 49.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 138.7%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|finndahmen,STAT-11832,Finn Dahmen,de GER,Augsburg,Bundesliga,Germany,GK,GK,27,34,34,3060,34,2260000,2830000,Active,true,false,false,true,true,regular,passing_proxy_limited,61.25,69.0,39.41,54.34,30.27,78.55,79.38,78.94,61.6,66.13,82.29,66.67,73.53,39.94,57.61,79.02,63.87,75.29,82.29,70.1,2260000,93.78,64.4,69.47,86.01,82.98,6410000,,baseline_percentile_v1,90,4150000,183.63,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 93.8, 연봉 percentile은 64.4로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 183.6%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|hannoahmassengo,STAT-12882,Han-Noah Massengo,fr FRA,Augsburg,Bundesliga,Germany,MF,MF,24,33,29,2427,27,1510000,1890000,Active,true,false,false,true,true,regular,passing_proxy_limited,39.3,46.63,18.8,36.66,24.0,44.44,50.29,60.67,50.26,36.62,83.8,44.43,44.07,25.08,42.78,53.79,46.19,48.78,0.0,44.43,1510000,24.41,49.26,54.51,87.15,28.87,820000,,baseline_percentile_v1,90,-690000,-45.7,11,overvalued,고평가,"같은 포지션 기준 성능 percentile은 24.4, 연봉 percentile은 49.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -45.7%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|ismalgharbi,STAT-12193,Isma?l Gharbi,tn TUN,Augsburg,Bundesliga,Germany,MF,MF,21,6,0,94,1,470000,590000,Loan,true,true,false,true,true,low_sample,low_minutes;missing_safe_stats:1;passing_proxy_limited,36.03,36.2,26.76,51.91,40.26,68.26,45.29,25.09,34.11,64.96,14.74,36.15,54.0,37.77,43.9,40.79,42.24,46.14,0.0,42.24,470000,18.35,13.12,15.37,10.83,51.31,640000,,baseline_percentile_v1,60,170000,36.17,71.48,fair,적정,"같은 포지션 기준 성능 percentile은 18.4, 연봉 percentile은 13.1로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 36.2%입니다. 현재 분류는 적정이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|augsburg|jeffreygouweleeuw,STAT-12254,Jeffrey Gouweleeuw,nl NED,Augsburg,Bundesliga,Germany,DF,DF,34,11,10,848,9.4,2260000,2830000,Active,true,false,false,true,true,limited,passing_proxy_limited,69.05,67.73,70.27,49.38,67.42,42.43,61.34,74.58,47.39,57.52,42.47,68.13,54.2,64.05,48.48,63.52,51.47,63.5,0.0,63.5,2260000,87.52,60.88,69.47,35.65,75.2,5407625,,baseline_percentile_v1,85,3147625,139.28,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 87.5, 연봉 percentile은 60.9로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 139.3%입니다. 현재 분류는 저평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|bundesliga|augsburg|kevenschlotterbeck,STAT-13600,Keven Schlotterbeck,de GER,Augsburg,Bundesliga,Germany,DF,DF,28,24,22,2031,22.6,2080000,2600000,Active,true,false,false,true,true,regular,passing_proxy_limited,53.86,58.26,39.13,51.12,43.51,61.78,65.26,67.59,55.81,64.55,70.02,56.94,60.1,43.66,53.23,65.61,56.77,65.63,0.0,56.94,2080000,67.23,57.66,65.37,70.47,61.62,2780000,,baseline_percentile_v1,90,700000,33.65,73.05,fair,적정,"같은 포지션 기준 성능 percentile은 67.2, 연봉 percentile은 57.7로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 33.7%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|kristijanjaki,STAT-12446,Kristijan Jaki?,hr CRO,Augsburg,Bundesliga,Germany,"MF,DF",MF,28,26,18,1653,18.4,2260000,2830000,Active,true,false,false,true,true,rotation,passing_proxy_limited,51.36,55.62,40.14,42.87,44.72,38.89,58.2,65.68,49.28,55.15,65.94,54.34,46.49,42.43,45.75,57.7,49.59,59.16,0.0,49.59,2260000,43.33,62.29,69.47,66.29,32.67,1350000,,baseline_percentile_v1,90,-910000,-40.27,17.54,overvalued,고평가,"같은 포지션 기준 성능 percentile은 43.3, 연봉 percentile은 62.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -40.3%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|madspedersen,STAT-13282,Mads Pedersen,dk DEN,Augsburg,Bundesliga,Germany,MF,MF,28,7,1,210,2.3,1130000,1410000,Active,true,false,false,true,true,low_sample,low_minutes;passing_proxy_limited,47.16,36.2,75.47,72.27,76.27,82.32,64.52,61.2,57.7,69.84,25.18,39.49,68.21,74.95,65.71,66.59,63.78,65.29,0.0,65.71,1130000,93.37,38.05,42.01,17.14,100,7811014,,baseline_percentile_v1,60,6681014,591.24,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 93.4, 연봉 percentile은 38.0로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 591.2%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|augsburg|mariuswolf,STAT-13983,Marius Wolf,de GER,Augsburg,Bundesliga,Germany,MF,MF,30,29,12,1019,11.3,2260000,2830000,Active,true,false,false,true,true,rotation,passing_proxy_limited,54.19,54.72,51.83,44.05,53.44,34.77,45.02,60.74,46.39,55.55,54.54,54.56,42.65,50.45,45.1,50.04,45.35,52.11,0.0,50.04,2260000,45.27,62.29,69.47,47.62,32.74,1460000,,baseline_percentile_v1,90,-800000,-35.4,21.24,overvalued,고평가,"같은 포지션 기준 성능 percentile은 45.3, 연봉 percentile은 62.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -35.4%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|mertkmr,STAT-12595,Mert K?m?r,de GER,Augsburg,Bundesliga,Germany,"MF,FW",MF,20,28,17,1464,16.3,660000,830000,Active,true,false,false,true,true,rotation,passing_proxy_limited,66.86,72.3,50.45,55.58,48.31,67.53,53.35,51.89,57.07,52.48,62.7,70.67,64.49,50.98,56.25,55.53,55.69,52.72,0.0,55.69,660000,66.69,19.64,23.77,61.2,98.17,2703812,,baseline_percentile_v1,90,2043812,309.67,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 66.7, 연봉 percentile은 19.6로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 309.7%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|michaelgregoritsch,STAT-12262,Michael Gregoritsch,at AUT,Augsburg,Bundesliga,Germany,FW,FW,31,17,11,913,10.1,570000,710000,Loan,true,true,false,true,true,limited,passing_proxy_limited,81.99,88.37,65.65,44.83,66.49,35.53,56.23,56.22,50.66,57.49,59.96,86.46,53.61,60.74,47.45,52.09,50.3,56.61,0.0,53.61,570000,54.6,21.73,19.47,56.7,83.54,1820000,,baseline_percentile_v1,85,1250000,219.3,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 54.6, 연봉 percentile은 21.7로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 219.3%입니다. 현재 분류는 저평가이며 예측 신뢰도는 85.0/100입니다."
2025-2026|bundesliga|augsburg|noahkaibanks,STAT-11428,Noahkai Banks,us USA,Augsburg,Bundesliga,Germany,DF,DF,18,23,20,1725,19.2,660000,830000,Active,true,false,false,true,true,rotation,passing_proxy_limited,65.92,72.01,49.16,58.78,51.79,76.17,74.47,70.6,59.44,82.37,65.6,70.18,72.75,52.49,59.08,73.07,63.0,75.87,0.0,70.18,660000,96.52,18.02,23.77,60.5,100,10420000,,baseline_percentile_v1,90,9760000,1478.79,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 96.5, 연봉 percentile은 18.0로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 1478.8%입니다. 현재 분류는 저평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|philliptietz,STAT-13801,Phillip Tietz,de GER,Augsburg,Bundesliga,Germany,FW,FW,28,10,0,198,2.2,1320000,1650000,Active,true,false,false,true,true,low_sample,low_minutes;missing_safe_stats:1;passing_proxy_limited,68.58,69.79,65.13,62.76,77.78,68.75,46.84,37.68,47.64,80.87,36.72,69.43,64.32,68.97,55.96,47.1,51.98,54.76,0.0,55.96,1320000,66.67,46.2,47.34,29.5,68.42,2703812,,baseline_percentile_v1,65,1383812,104.83,98.31,undervalued,저평가,"같은 포지션 기준 성능 percentile은 66.7, 연봉 percentile은 46.2로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 104.8%입니다. 현재 분류는 저평가이며 예측 신뢰도는 65.0/100입니다."
2025-2026|bundesliga|augsburg|robinfellhauer,STAT-12078,Robin Fellhauer,de GER,Augsburg,Bundesliga,Germany,MF,MF,27,34,31,2799,31.1,1320000,1650000,Active,true,false,false,true,true,regular,passing_proxy_limited,43.77,53.92,15.91,33.48,21.19,41.73,69.08,73.19,49.44,64.85,93.17,50.88,47.81,22.15,40.66,65.46,49.56,68.84,0.0,49.56,1320000,43.17,43.27,47.34,95.72,54.47,1320000,,baseline_percentile_v1,90,0,0,49.94,fair,적정,"같은 포지션 기준 성능 percentile은 43.2, 연봉 percentile은 43.3로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 0.0%입니다. 현재 분류는 적정이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|augsburg|rodrigoribeiro,STAT-13424,Rodrigo Ribeiro,pt POR,Augsburg,Bundesliga,Germany,FW,FW,20,14,6,636,7.1,470000,590000,Loan,true,true,false,true,true,limited,passing_proxy_limited,54.87,51.63,62.88,59.25,65.9,50.3,52.5,67.45,57.19,58.0,54.24,52.6,52.11,63.03,58.32,58.79,56.64,57.89,0.0,57.89,470000,74.52,17.3,15.37,48.08,100,3150000,,baseline_percentile_v1,80,2680000,570.21,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 74.5, 연봉 percentile은 17.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 570.2%입니다. 현재 분류는 저평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|bundesliga|augsburg|samuelessende,STAT-12048,Samuel Essende,cd COD,Augsburg,Bundesliga,Germany,"MF,FW",MF,27,14,2,414,4.6,1510000,1890000,Active,true,false,false,true,true,limited,passing_proxy_limited,70.14,67.59,80.14,75.0,85.33,94.69,64.4,48.28,61.17,81.3,32.44,68.36,81.27,80.67,68.78,63.2,66.13,65.44,0.0,68.36,1510000,96.93,49.26,54.51,25.06,95.18,11716521,,baseline_percentile_v1,80,10206521,675.93,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 96.9, 연봉 percentile은 49.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 675.9%입니다. 현재 분류는 저평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|bundesliga|augsburg|timschnitzer,STAT-13606,Tim Schnitzer,de GER,Augsburg,Bundesliga,Germany,MF,MF,17,1,0,6,0.1,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,36.03,36.2,26.76,4.22,40.26,30.04,45.13,50.5,5.91,24.28,9.12,36.15,34.86,25.85,4.98,44.53,15.21,40.22,0.0,34.86,,4.04,,,0.49,,190000,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|bundesliga|augsburg|uchennaogundu,STAT-13188,Uchenna Ogundu,ng NGA,Augsburg,Bundesliga,Germany,FW,FW,19,5,0,47,0.5,470000,590000,Active,true,false,false,true,true,low_sample,low_minutes;missing_safe_stats:1;passing_proxy_limited,35.01,34.43,29.12,48.83,33.14,77.24,61.39,52.02,38.03,44.75,22.08,34.6,61.4,35.45,43.97,60.34,47.11,54.06,0.0,47.11,470000,29.69,17.3,15.37,15.33,58.92,830000,,baseline_percentile_v1,60,360000,76.6,93.05,undervalued,저평가,"같은 포지션 기준 성능 percentile은 29.7, 연봉 percentile은 17.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 76.6%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|augsburg|yannikkeitel,STAT-12552,Yannik Keitel,de GER,Augsburg,Bundesliga,Germany,"MF,DF",MF,25,6,2,248,2.8,570000,710000,Loan,true,true,false,true,true,low_sample,low_minutes;passing_proxy_limited,46.43,36.2,72.72,57.01,73.71,50.27,69.7,79.56,48.67,44.82,23.26,39.27,53.0,69.14,53.26,70.25,56.43,64.7,0.0,56.43,570000,70.01,16.51,19.47,18.51,100,2910000,,baseline_percentile_v1,60,2340000,410.53,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 70.0, 연봉 percentile은 16.5로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 410.5%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|bayernmunich|aleksandarpavlovic,STAT-13276,Aleksandar Pavlovic,de GER,Bayern Munich,Bundesliga,Germany,MF,MF,21,24,16,1462,16.2,5660000,7080000,Active,true,false,false,true,true,rotation,passing_proxy_limited,62.02,67.44,49.33,50.12,54.49,47.42,48.01,57.15,53.2,36.37,59.92,65.81,51.92,51.33,51.51,52.01,50.98,46.8,0.0,51.51,5660000,51.17,89.66,93.24,61.03,12.61,1670000,,baseline_percentile_v1,90,-3990000,-70.49,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 51.2, 연봉 percentile은 89.7로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -70.5%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|bayernmunich|alphonsodavies,STAT-11854,Alphonso Davies,ca CAN,Bayern Munich,Bundesliga,Germany,DF,DF,24,13,6,525,5.8,15000000,20000000,Active,true,false,true,true,true,limited,passing_proxy_limited,93.78,97.62,83.15,44.68,82.97,30.17,54.95,46.36,41.74,58.91,30.98,96.47,54.21,73.47,43.36,46.13,45.92,53.99,0.0,53.99,15000000,55.82,98.84,99.18,26.53,4.63,2080000,,baseline_percentile_v1,80,-12920000,-86.13,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 55.8, 연봉 percentile은 98.8로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -86.1%입니다. 현재 분류는 고평가이며 예측 신뢰도는 80.0/100입니다."
2025-2026|bundesliga|bayernmunich|barandiaye,STAT-13091,Bara Ndiaye,sn SEN,Bayern Munich,Bundesliga,Germany,MF,MF,17,4,2,143,1.6,230000,287000,Loan,true,true,false,true,true,low_sample,low_minutes;passing_proxy_limited,47.71,36.2,77.53,51.1,78.2,49.11,93.14,95.73,44.68,67.43,20.8,39.65,57.5,71.16,48.21,85.5,58.72,86.07,0.0,58.72,230000,77.53,5.3,4.1,13.99,100,3605083,,baseline_percentile_v1,60,3375083,1467.43,100,undervalued,저평가,"같은 포지션 기준 성능 percentile은 77.5, 연봉 percentile은 5.3로 성능 위치가 연봉 위치보다 높고, baseline 예측 연봉과 현재 연봉의 차이는 1467.4%입니다. 현재 분류는 저평가이며 예측 신뢰도는 60.0/100입니다."
2025-2026|bundesliga|bayernmunich|cassianokiala,STAT-12565,Cassiano Kiala,de GER,Bayern Munich,Bundesliga,Germany,DF,DF,16,1,0,1,0,,,,,,,false,false,low_sample,low_minutes;salary_unavailable;missing_safe_stats:10;passing_proxy_limited,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,4.86,0.0,4.42,0.0,0.0,0.33,2.9,0.0,2.58,0.0,0.0,0.0,,1.8,,,0.48,,180000,,baseline_percentile_v1,40,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|bundesliga|bayernmunich|daviddaiber,STAT-11834,David Daiber,pt POR,Bayern Munich,Bundesliga,Germany,FW,FW,18,2,0,29,0.3,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,35.01,34.43,29.12,59.18,33.14,80.36,50.07,57.71,43.13,21.82,18.94,34.6,60.7,38.04,51.96,59.57,49.68,43.51,0.0,49.68,,39.46,,,9.39,,1130000,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
2025-2026|bundesliga|bayernmunich|dayotupamecano,STAT-13867,Dayot Upamecano,fr FRA,Bayern Munich,Bundesliga,Germany,DF,DF,26,24,21,1794,19.9,10000000,12500000,Active,true,false,true,true,true,rotation,passing_proxy_limited,64.41,71.31,45.34,41.58,48.2,23.88,37.04,44.46,48.44,46.67,64.26,69.24,38.67,45.4,44.67,37.75,43.53,41.78,0.0,43.53,10000000,15.25,96.01,97.54,62.91,0,630000,,baseline_percentile_v1,90,-9370000,-93.7,0,overvalued,고평가,"같은 포지션 기준 성능 percentile은 15.2, 연봉 percentile은 96.0로 성능 위치가 연봉 위치보다 낮고, baseline 예측 연봉과 현재 연봉의 차이는 -93.7%입니다. 현재 분류는 고평가이며 예측 신뢰도는 90.0/100입니다."
2025-2026|bundesliga|bayernmunich|denizofli,STAT-13186,Deniz Ofli,tr TUR,Bayern Munich,Bundesliga,Germany,DF,DF,18,1,0,6,0.1,,,,,,,false,true,low_sample,low_minutes;salary_unavailable;missing_safe_stats:1;passing_proxy_limited,55.37,55.61,42.98,5.0,61.1,31.36,46.15,49.95,5.99,31.07,10.13,55.54,41.52,39.83,5.45,44.9,15.73,42.58,0.0,41.52,,11.04,,,0.48,,460000,,baseline_percentile_v1,50,,,,unknown,평가 불가,연봉 또는 성능 데이터가 부족해 평가를 확정하기 어렵습니다.
