salary_target_eur,fe_log_salary_target_eur,minutes,nineties,matches,starts,fe_start_rate,fe_is_regular_1500min,goals,assists,fe_goal_contribution,fe_goal_contribution_per90,stats_age,fe_age_squared,fe_is_prime_age_24_29,fe_is_young_prospect_u23,fe_salary_vs_league_mean,fe_salary_vs_club_mean,fe_club_mean_salary_target_eur,fe_league_mean_salary_target_eur,pos_DF,pos_FW,pos_GK,pos_MF
3330000.0,15.018483,2606.0,29.0,31.0,30.0,0.967742,1.0,0.0,0.0,0.0,0.0,35.0,1225.0,0.0,0.0,1.177237,1.767516,1884000.0,2828656.453629,1.0,0.0,0.0,0.0
3750000.0,15.137267,293.0,3.3,6.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,35.0,1225.0,0.0,0.0,1.325718,1.990446,1884000.0,2828656.453629,1.0,0.0,0.0,0.0
3130000.0,14.956544,41.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,1.106532,1.661359,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
520000.0,13.161586,1750.0,19.4,33.0,16.0,0.484848,1.0,1.0,0.0,1.0,0.051546,22.0,484.0,0.0,1.0,0.183833,0.276008,1884000.0,2828656.453629,1.0,0.0,0.0,0.0
2290000.0,14.644063,2532.0,28.1,35.0,29.0,0.828571,1.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,0.809572,1.215499,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
310000.0,12.644331,380.0,4.2,12.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.109593,0.164544,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
420000.0,12.948012,1473.0,16.4,32.0,16.0,0.5,0.0,3.0,0.0,3.0,0.182927,20.0,400.0,0.0,1.0,0.14848,0.22293,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
2920000.0,14.887095,2559.0,28.4,31.0,28.0,0.903226,1.0,0.0,0.0,0.0,0.0,32.0,1024.0,0.0,0.0,1.032292,1.549894,1884000.0,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,180.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.367666,0.552017,1884000.0,2828656.453629,0.0,0.0,1.0,0.0
1560000.0,14.260197,3102.0,34.5,35.0,35.0,1.0,1.0,0.0,9.0,9.0,0.26087,33.0,1089.0,0.0,0.0,0.551499,0.828025,1884000.0,2828656.453629,0.0,0.0,1.0,0.0
1880000.0,14.446783,474.0,5.3,10.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.664626,0.997877,1884000.0,2828656.453629,0.0,1.0,0.0,0.0
1630000.0,14.304091,1258.0,14.0,27.0,14.0,0.518519,0.0,3.0,0.0,3.0,0.214286,29.0,841.0,1.0,0.0,0.576245,0.86518,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
2710000.0,14.81246,2630.0,29.2,32.0,31.0,0.96875,1.0,6.0,0.0,6.0,0.205479,27.0,729.0,1.0,0.0,0.958052,1.438429,1884000.0,2828656.453629,0.0,0.0,0.0,1.0
2400000.0,14.69098,3138.0,34.9,36.0,35.0,0.972222,1.0,1.0,0.0,1.0,0.028653,19.0,361.0,0.0,1.0,0.848459,1.273885,1884000.0,2828656.453629,1.0,0.0,0.0,0.0
250000.0,12.42922,136.0,1.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.088381,0.132696,1884000.0,2828656.453629,0.0,0.0,1.0,0.0
2710000.0,14.81246,1942.0,21.6,27.0,27.0,1.0,1.0,9.0,0.0,9.0,0.416667,23.0,529.0,0.0,1.0,0.958052,1.438429,1884000.0,2828656.453629,0.0,1.0,0.0,0.0
4170000.0,15.243427,636.0,7.0,14.0,8.0,0.571429,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,1.474198,1.657291,2516153.846154,2828656.453629,0.0,0.0,0.0,1.0
730000.0,13.500801,2711.0,30.1,33.0,30.0,0.909091,1.0,3.0,0.0,3.0,0.099668,26.0,676.0,1.0,0.0,0.258073,0.795901,917200.0,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,947.0,10.5,19.0,10.0,0.526316,0.0,1.0,0.0,1.0,0.095238,20.0,400.0,0.0,1.0,0.367666,1.133886,917200.0,2828656.453629,1.0,0.0,0.0,0.0
420000.0,12.948012,1343.0,14.9,25.0,13.0,0.52,0.0,11.0,0.0,11.0,0.738255,20.0,400.0,0.0,1.0,0.14848,0.457915,917200.0,2828656.453629,0.0,1.0,0.0,0.0
520000.0,13.161586,1890.0,21.0,30.0,23.0,0.766667,1.0,3.0,0.0,3.0,0.142857,21.0,441.0,0.0,1.0,0.183833,0.566943,917200.0,2828656.453629,0.0,0.0,0.0,1.0
730000.0,13.500801,534.0,5.9,8.0,6.0,0.75,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,0.258073,0.795901,917200.0,2828656.453629,1.0,0.0,0.0,0.0
730000.0,13.500801,915.0,10.1,24.0,9.0,0.375,0.0,3.0,0.0,3.0,0.29703,25.0,625.0,1.0,0.0,0.408557,1.017928,717142.857143,1786777.246187,0.0,1.0,0.0,0.0
1040000.0,13.854732,902.0,10.0,23.0,10.0,0.434783,0.0,3.0,0.0,3.0,0.3,23.0,529.0,0.0,1.0,0.367666,1.133886,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1250000.0,14.038655,2259.0,25.1,32.0,28.0,0.875,1.0,7.0,0.0,7.0,0.278884,24.0,576.0,1.0,0.0,0.441906,1.362843,917200.0,2828656.453629,0.0,1.0,0.0,0.0
1670000.0,14.328335,3164.0,35.2,37.0,37.0,1.0,1.0,1.0,0.0,1.0,0.028409,30.0,900.0,0.0,0.0,0.590386,1.820759,917200.0,2828656.453629,1.0,0.0,0.0,0.0
160000.0,11.982935,362.0,4.0,5.0,4.0,0.8,0.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.056564,0.174444,917200.0,2828656.453629,1.0,0.0,0.0,0.0
1250000.0,14.038655,363.0,4.0,20.0,1.0,0.05,0.0,1.0,0.0,1.0,0.25,38.0,1444.0,0.0,0.0,0.441906,1.362843,917200.0,2828656.453629,0.0,0.0,0.0,1.0
420000.0,12.948012,1133.0,12.6,21.0,17.0,0.809524,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.14848,0.457915,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,1672.0,18.5,33.0,18.0,0.545455,1.0,7.0,0.0,7.0,0.378378,21.0,441.0,0.0,1.0,0.367666,1.133886,917200.0,2828656.453629,0.0,1.0,0.0,0.0
1040000.0,13.854732,1532.0,17.0,27.0,16.0,0.592593,1.0,3.0,0.0,3.0,0.176471,27.0,729.0,1.0,0.0,0.367666,1.133886,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1250000.0,14.038655,2814.0,31.3,33.0,31.0,0.939394,1.0,1.0,0.0,1.0,0.031949,24.0,576.0,1.0,0.0,0.441906,1.362843,917200.0,2828656.453629,1.0,0.0,0.0,0.0
1670000.0,14.328335,3240.0,36.0,36.0,36.0,1.0,1.0,0.0,11.0,11.0,0.305556,33.0,1089.0,0.0,0.0,0.590386,1.820759,917200.0,2828656.453629,0.0,0.0,1.0,0.0
830000.0,13.629182,2252.0,25.0,28.0,27.0,0.964286,1.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.293426,0.904928,917200.0,2828656.453629,1.0,0.0,0.0,0.0
1250000.0,14.038655,1734.0,19.3,33.0,18.0,0.545455,1.0,1.0,0.0,1.0,0.051813,24.0,576.0,1.0,0.0,0.441906,1.362843,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1250000.0,14.038655,1319.0,14.7,20.0,14.0,0.7,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.441906,1.362843,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,1857.0,20.6,27.0,21.0,0.777778,1.0,1.0,0.0,1.0,0.048544,27.0,729.0,1.0,0.0,0.367666,1.133886,917200.0,2828656.453629,0.0,0.0,0.0,1.0
210000.0,12.254868,472.0,5.2,12.0,4.0,0.333333,0.0,0.0,0.0,0.0,0.0,17.0,289.0,0.0,1.0,0.07424,0.228958,917200.0,2828656.453629,0.0,0.0,0.0,1.0
380000.0,12.847929,93.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.134339,0.414304,917200.0,2828656.453629,0.0,0.0,0.0,1.0
310000.0,12.644331,709.0,7.8,17.0,8.0,0.470588,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.109593,0.337985,917200.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,958.0,10.6,12.0,11.0,0.916667,0.0,1.0,0.0,1.0,0.09434,32.0,1024.0,0.0,0.0,0.367666,1.133886,917200.0,2828656.453629,1.0,0.0,0.0,0.0
1560000.0,14.260197,812.0,9.0,16.0,11.0,0.6875,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.551499,1.700829,917200.0,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,1040.0,11.6,21.0,12.0,0.571429,0.0,2.0,0.0,2.0,0.172414,27.0,729.0,1.0,0.0,0.293426,0.904928,917200.0,2828656.453629,0.0,0.0,0.0,1.0
730000.0,13.500801,143.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1024.0,0.0,0.0,0.258073,0.541667,1347692.307692,2828656.453629,0.0,1.0,0.0,0.0
1880000.0,14.446783,2070.0,23.0,24.0,23.0,0.958333,1.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.664626,1.394977,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
1460000.0,14.193948,1073.0,11.9,30.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,0.516146,1.083333,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
520000.0,13.161586,68.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1369.0,0.0,0.0,0.183833,0.385845,1347692.307692,2828656.453629,0.0,1.0,0.0,0.0
250000.0,12.42922,837.0,9.3,14.0,9.0,0.642857,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.088381,0.185502,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
210000.0,12.254868,17.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.07424,0.155822,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
630000.0,13.353477,1792.0,19.9,31.0,19.0,0.612903,1.0,2.0,0.0,2.0,0.100503,19.0,361.0,0.0,1.0,0.222721,0.467466,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
270000.0,12.506181,187.0,2.1,16.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.095452,0.200342,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
1880000.0,14.446783,2724.0,30.3,35.0,30.0,0.857143,1.0,0.0,0.0,0.0,0.0,32.0,1024.0,0.0,0.0,0.664626,1.394977,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
310000.0,12.644331,305.0,3.4,7.0,4.0,0.571429,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.173497,0.432271,717142.857143,1786777.246187,0.0,1.0,0.0,0.0
1250000.0,14.038655,2970.0,33.0,33.0,33.0,1.0,1.0,0.0,10.0,10.0,0.30303,25.0,625.0,1.0,0.0,0.441906,0.927511,1347692.307692,2828656.453629,0.0,0.0,1.0,0.0
310000.0,12.644331,450.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.2,22.0,484.0,0.0,1.0,0.109593,0.230023,1347692.307692,2828656.453629,0.0,0.0,1.0,0.0
1250000.0,14.038655,1765.0,19.6,32.0,22.0,0.6875,1.0,3.0,0.0,3.0,0.153061,26.0,676.0,1.0,0.0,0.441906,0.927511,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
3750000.0,15.137267,439.0,4.9,8.0,5.0,0.625,0.0,0.0,0.0,0.0,0.0,25.0,625.0,1.0,0.0,1.325718,2.782534,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
160000.0,11.982935,214.0,2.4,7.0,2.0,0.285714,0.0,0.0,0.0,0.0,0.0,19.0,361.0,0.0,1.0,0.056564,0.118721,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
3750000.0,15.137267,3308.0,36.8,37.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,841.0,1.0,0.0,1.325718,2.782534,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
900000.0,13.710151,1699.0,18.9,29.0,19.0,0.655172,1.0,2.0,0.0,2.0,0.10582,21.0,441.0,0.0,1.0,0.318172,0.667808,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,704.0,7.8,18.0,9.0,0.5,0.0,1.0,0.0,1.0,0.128205,25.0,625.0,1.0,0.0,0.293426,0.615868,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
830000.0,13.629182,2239.0,24.9,30.0,26.0,0.866667,1.0,2.0,0.0,2.0,0.080321,32.0,1024.0,0.0,0.0,0.293426,0.615868,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,2662.0,29.6,31.0,30.0,0.967742,1.0,1.0,0.0,1.0,0.033784,28.0,784.0,1.0,0.0,0.516146,1.083333,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,1599.0,17.8,35.0,19.0,0.542857,1.0,4.0,0.0,4.0,0.224719,22.0,484.0,0.0,1.0,0.367666,0.771689,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
1250000.0,14.038655,2697.0,30.0,34.0,31.0,0.911765,1.0,7.0,0.0,7.0,0.233333,24.0,576.0,1.0,0.0,0.441906,0.927511,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
2710000.0,14.81246,2680.0,29.8,38.0,30.0,0.789474,1.0,1.0,0.0,1.0,0.033557,31.0,961.0,0.0,0.0,0.958052,2.010845,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,664.0,7.4,20.0,8.0,0.4,0.0,1.0,0.0,1.0,0.135135,30.0,900.0,0.0,0.0,0.516146,1.083333,1347692.307692,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,583.0,6.5,12.0,7.0,0.583333,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.516146,1.083333,1347692.307692,2828656.453629,1.0,0.0,0.0,0.0
4170000.0,15.243427,3128.0,34.8,37.0,36.0,0.972973,1.0,23.0,0.0,23.0,0.66092,31.0,961.0,0.0,0.0,1.474198,3.094178,1347692.307692,2828656.453629,0.0,1.0,0.0,0.0
630000.0,13.353477,837.0,9.3,22.0,8.0,0.363636,0.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.222721,0.467466,1347692.307692,2828656.453629,0.0,1.0,0.0,0.0
1040000.0,13.854732,1624.0,18.0,28.0,17.0,0.607143,1.0,1.0,0.0,1.0,0.055556,24.0,576.0,1.0,0.0,0.367666,0.73451,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
1670000.0,14.328335,2139.0,23.8,31.0,26.0,0.83871,1.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.590386,1.179454,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,136.0,1.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,34.0,1156.0,0.0,0.0,0.293426,0.586196,1415909.090909,2828656.453629,0.0,0.0,1.0,0.0
3130000.0,14.956544,2938.0,32.6,37.0,35.0,0.945946,1.0,17.0,0.0,17.0,0.521472,34.0,1156.0,0.0,0.0,1.106532,2.210594,1415909.090909,2828656.453629,0.0,1.0,0.0,0.0
380000.0,12.847929,343.0,3.8,17.0,2.0,0.117647,0.0,1.0,0.0,1.0,0.263158,21.0,441.0,0.0,1.0,0.134339,0.268379,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
1670000.0,14.328335,3071.0,34.1,35.0,35.0,1.0,1.0,3.0,0.0,3.0,0.087977,30.0,900.0,0.0,0.0,0.590386,1.179454,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
1250000.0,14.038655,2542.0,28.2,30.0,29.0,0.966667,1.0,1.0,0.0,1.0,0.035461,23.0,529.0,0.0,1.0,0.441906,0.882825,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
250000.0,12.42922,187.0,2.1,6.0,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,1.0,0.088381,0.176565,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
310000.0,12.644331,159.0,1.8,6.0,1.0,0.166667,0.0,1.0,0.0,1.0,0.555556,22.0,484.0,0.0,1.0,0.109593,0.218941,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,952.0,10.6,19.0,8.0,0.421053,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.293426,0.586196,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,3016.0,33.5,36.0,35.0,0.972222,1.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.516146,1.03114,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,1600.0,17.8,28.0,17.0,0.607143,1.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.293426,0.586196,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
1250000.0,14.038655,649.0,7.2,15.0,7.0,0.466667,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.441906,0.882825,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
1250000.0,14.038655,446.0,5.0,27.0,2.0,0.074074,0.0,2.0,0.0,2.0,0.4,28.0,784.0,1.0,0.0,0.441906,0.882825,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
2080000.0,14.547879,2293.0,25.5,34.0,31.0,0.911765,1.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,0.735331,1.469021,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,1201.0,13.3,26.0,12.0,0.461538,0.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,0.516146,1.03114,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,625.0,6.9,14.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,22.0,484.0,0.0,1.0,0.516146,1.03114,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
2080000.0,14.547879,2229.0,24.8,35.0,28.0,0.8,1.0,2.0,0.0,2.0,0.080645,32.0,1024.0,0.0,0.0,0.735331,1.469021,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
2080000.0,14.547879,3284.0,36.5,37.0,37.0,1.0,1.0,0.0,11.0,11.0,0.30137,32.0,1024.0,0.0,0.0,0.735331,1.469021,1415909.090909,2828656.453629,0.0,0.0,1.0,0.0
1880000.0,14.446783,2547.0,28.3,31.0,30.0,0.967742,1.0,1.0,0.0,1.0,0.035336,28.0,784.0,1.0,0.0,0.664626,1.327769,1415909.090909,2828656.453629,1.0,0.0,0.0,0.0
830000.0,13.629182,2656.0,29.5,34.0,31.0,0.911765,1.0,6.0,0.0,6.0,0.20339,22.0,484.0,0.0,1.0,0.293426,0.586196,1415909.090909,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,3240.0,36.0,36.0,36.0,1.0,1.0,0.0,6.0,6.0,0.166667,29.0,841.0,1.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,0.0,0.0,1.0,0.0
1040000.0,13.854732,2462.0,27.4,37.0,31.0,0.837838,1.0,4.0,0.0,4.0,0.145985,27.0,729.0,1.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,1611.0,17.9,20.0,17.0,0.85,1.0,0.0,0.0,0.0,0.0,31.0,961.0,0.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
2500000.0,14.731802,1786.0,19.8,22.0,20.0,0.909091,1.0,1.0,0.0,1.0,0.050505,26.0,676.0,1.0,0.0,0.883812,2.297794,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,2066.0,23.0,25.0,22.0,0.88,1.0,1.0,0.0,1.0,0.043478,30.0,900.0,0.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
1880000.0,14.446783,1234.0,13.7,15.0,15.0,1.0,0.0,1.0,0.0,1.0,0.072993,31.0,961.0,0.0,0.0,0.664626,1.727941,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,2439.0,27.1,33.0,28.0,0.848485,1.0,9.0,0.0,9.0,0.332103,27.0,729.0,1.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,0.0,1.0,0.0,0.0
830000.0,13.629182,1942.0,21.6,37.0,20.0,0.540541,1.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.293426,0.762868,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
1460000.0,14.193948,180.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.516146,1.341912,1088000.0,2828656.453629,0.0,0.0,1.0,0.0
940000.0,13.753636,2447.0,27.2,36.0,30.0,0.833333,1.0,6.0,0.0,6.0,0.220588,24.0,576.0,1.0,0.0,0.332313,0.863971,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,1711.0,19.0,25.0,20.0,0.8,1.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.367666,0.955882,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
1350000.0,14.115616,486.0,5.4,14.0,6.0,0.428571,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.477258,1.240809,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,1681.0,18.7,26.0,21.0,0.807692,1.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.293426,0.762868,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
3130000.0,14.956544,1330.0,14.8,19.0,15.0,0.789474,0.0,1.0,0.0,1.0,0.067568,30.0,900.0,0.0,0.0,1.106532,2.876838,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
730000.0,13.500801,360.0,4.0,18.0,3.0,0.166667,0.0,0.0,0.0,0.0,0.0,24.0,576.0,1.0,0.0,0.258073,0.670956,1088000.0,2828656.453629,0.0,1.0,0.0,0.0
830000.0,13.629182,1098.0,12.2,20.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,30.0,900.0,0.0,0.0,0.293426,0.762868,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
1040000.0,13.854732,742.0,8.2,19.0,8.0,0.421053,0.0,1.0,0.0,1.0,0.121951,26.0,676.0,1.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
1040000.0,13.854732,2263.0,25.1,29.0,27.0,0.931034,1.0,0.0,0.0,0.0,0.0,30.0,900.0,0.0,0.0,0.367666,0.955882,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
630000.0,13.353477,1018.0,11.3,19.0,12.0,0.631579,0.0,0.0,0.0,0.0,0.0,26.0,676.0,1.0,0.0,0.222721,0.579044,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
420000.0,12.948012,225.0,2.5,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.14848,0.386029,1088000.0,2828656.453629,1.0,0.0,0.0,0.0
830000.0,13.629182,200.0,2.2,8.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.293426,0.762868,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
1250000.0,14.038655,2064.0,22.9,32.0,23.0,0.71875,1.0,0.0,0.0,0.0,0.0,28.0,784.0,1.0,0.0,0.441906,1.148897,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
190000.0,12.154785,940.0,10.4,28.0,6.0,0.214286,0.0,0.0,0.0,0.0,0.0,40.0,1600.0,0.0,0.0,0.06717,0.174632,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,179.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.293426,0.762868,1088000.0,2828656.453629,0.0,1.0,0.0,0.0
250000.0,12.42922,817.0,9.1,16.0,9.0,0.5625,0.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.088381,0.229779,1088000.0,2828656.453629,0.0,0.0,0.0,1.0
520000.0,13.161586,79.0,0.9,3.0,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.183833,0.423177,1228800.0,2828656.453629,1.0,0.0,0.0,0.0
1460000.0,14.193948,1136.0,12.6,26.0,11.0,0.423077,0.0,4.0,0.0,4.0,0.31746,27.0,729.0,1.0,0.0,0.516146,1.188151,1228800.0,2828656.453629,0.0,1.0,0.0,0.0
940000.0,13.753636,1486.0,16.5,30.0,15.0,0.5,0.0,2.0,0.0,2.0,0.121212,33.0,1089.0,0.0,0.0,0.332313,0.764974,1228800.0,2828656.453629,1.0,0.0,0.0,0.0
1880000.0,14.446783,2807.0,31.2,35.0,31.0,0.885714,1.0,0.0,0.0,0.0,0.0,27.0,729.0,1.0,0.0,0.664626,1.529948,1228800.0,2828656.453629,1.0,0.0,0.0,0.0
2080000.0,14.547879,3060.0,34.0,34.0,34.0,1.0,1.0,0.0,10.0,10.0,0.294118,29.0,841.0,1.0,0.0,0.735331,1.692708,1228800.0,2828656.453629,0.0,0.0,1.0,0.0
830000.0,13.629182,450.0,5.0,11.0,7.0,0.636364,0.0,0.0,0.0,0.0,0.0,23.0,529.0,0.0,1.0,0.293426,0.675456,1228800.0,2828656.453629,0.0,0.0,0.0,1.0
630000.0,13.353477,360.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,0.5,28.0,784.0,1.0,0.0,0.222721,0.512695,1228800.0,2828656.453629,0.0,0.0,1.0,0.0
2080000.0,14.547879,3230.0,35.9,36.0,36.0,1.0,1.0,2.0,0.0,2.0,0.05571,34.0,1156.0,0.0,0.0,0.735331,1.692708,1228800.0,2828656.453629,1.0,0.0,0.0,0.0
830000.0,13.629182,1175.0,13.1,28.0,14.0,0.5,0.0,0.0,0.0,0.0,0.0,30.0,900.0,0.0,0.0,0.293426,0.675456,1228800.0,2828656.453629,0.0,0.0,0.0,1.0
830000.0,13.629182,897.0,10.0,20.0,9.0,0.45,0.0,0.0,0.0,0.0,0.0,21.0,441.0,0.0,1.0,0.293426,0.675456,1228800.0,2828656.453629,0.0,0.0,0.0,1.0
940000.0,13.753636,582.0,6.5,14.0,6.0,0.428571,0.0,0.0,0.0,0.0,0.0,33.0,1089.0,0.0,0.0,0.332313,0.764974,1228800.0,2828656.453629,1.0,0.0,0.0,0.0
1880000.0,14.446783,2463.0,27.4,36.0,31.0,0.861111,1.0,10.0,0.0,10.0,0.364964,28.0,784.0,1.0,0.0,0.664626,1.529948,1228800.0,2828656.453629,0.0,1.0,0.0,0.0
